system,eos,step,pvi,component,cumulative_produced_kg,recovery_fraction_of_initial,relative_balance_error
lmh,PR,162,0.405,Middle_nC10,0.06428424625793744,0.4093029011463432,1.336688676412123e-10
lmh,PR,162,0.405,Heavy_squalane,0.4661149060376074,0.4093272181477059,-9.944080135300302e-10
lmh,PR,163,0.4075,H2O,0.08886624254532272,0.3879232051633038,-3.027746942052545e-10
lmh,PR,163,0.4075,Light_nC4,0.01054910474131462,0.4110702109581744,1.803577669157175e-10
lmh,PR,163,0.4075,Middle_nC10,0.06468200936964516,0.4118354904674923,1.338184979493562e-10
lmh,PR,163,0.4075,Heavy_squalane,0.4689990342383682,0.41185996738594527,-9.940074014845183e-10
lmh,PR,164,0.41,H2O,0.08941007624801761,0.3902971742541837,-3.107930579560048e-10
lmh,PR,164,0.41,Light_nC4,0.01061396943014669,0.4135978132501024,1.803856005538895e-10
lmh,PR,164,0.41,Middle_nC10,0.06507978396726567,0.4143681529203602,1.336658422834702e-10
lmh,PR,164,0.41,Heavy_squalane,0.4718832458479231,0.41439278987112277,-9.955272703522435e-10
lmh,PR,165,0.4125,H2O,0.08995389374575531,0.3926710726064034,-3.123035163810073e-10
lmh,PR,165,0.4125,Light_nC4,0.01067883588368561,0.41612548430790536,1.804067242816565e-10
lmh,PR,165,0.4125,Middle_nC10,0.06547757004887464,0.4169008884926947,1.334741900338443e-10
lmh,PR,165,0.4125,Heavy_squalane,0.4747675408521086,0.4169256855908003,-9.97291269802096e-10
lmh,PR,166,0.415,H2O,0.09049769504501466,0.3950449002482446,-3.122873071248478e-10
lmh,PR,166,0.415,Light_nC4,0.01074370410168409,0.41865322412194694,1.804616438921824e-10
lmh,PR,166,0.415,Middle_nC10,0.06587536761253585,0.4194336971721676,1.334859583979053e-10
lmh,PR,166,0.415,Heavy_squalane,0.4776519192366412,0.4194586545324347,-9.977555468915892e-10
lmh,PR,167,0.4175,H2O,0.0910414801513945,0.39741865720414776,-3.205312681942019e-10
lmh,PR,167,0.4175,Light_nC4,0.0108085740837991,0.42118103267886026,1.804838639651862e-10
lmh,PR,167,0.4175,Middle_nC10,0.06627317665567578,0.42196657894239326,1.333012172866077e-10
lmh,PR,167,0.4175,Heavy_squalane,0.4805363809825714,0.42199169667938513,-9.994692382821855e-10
lmh,PR,168,0.42,H2O,0.09158524907179298,0.39979234350422493,-3.17143866723768e-10
lmh,PR,168,0.42,Light_nC4,0.01087344582985309,0.4237089099717267,1.805624330608602e-10
lmh,PR,168,0.42,Middle_nC10,0.06667099717666976,0.42449953379302713,1.334631710703249e-10
lmh,PR,168,0.42,Heavy_squalane,0.4834209260777718,0.4245248120210016,-9.989696675542218e-10
lmh,PR,169,0.4225,H2O,0.09212900181175512,0.4021659591726815,-3.113197477588869e-10
lmh,PR,169,0.4225,Light_nC4,0.0109383193395212,0.4262368559878873,1.80623967172e-10
lmh,PR,169,0.4225,Middle_nC10,0.06706882917290444,0.42703256170742987,1.335170585203826e-10
lmh,PR,169,0.4225,Heavy_squalane,0.4863055545028711,0.42705800054027293,-9.991570553253278e-10
lmh,PR,170,0.425,H2O,0.09267273837763337,0.40453950423724755,-3.071121135178601e-10
lmh,PR,170,0.425,Light_nC4,0.01100319461258746,0.4287648707189263,1.806832322648333e-10
lmh,PR,170,0.425,Middle_nC10,0.06746667264232192,0.4295656626724987,1.335625776643923e-10
lmh,PR,170,0.425,Heavy_squalane,0.4891902662424279,0.4295912622236389,-9.99390851306135e-10
lmh,PR,171,0.4275,H2O,0.09321645877603356,0.4069129787267591,-3.014354321706492e-10
lmh,PR,171,0.4275,Light_nC4,0.01106807164887208,0.43129295415783775,1.80771057844975e-10
lmh,PR,171,0.4275,Middle_nC10,0.06786452758293827,0.43209883667560167,1.337833038794756e-10
lmh,PR,171,0.4275,Heavy_squalane,0.49207506128141,0.4321245970578988,-9.985078278707006e-10
lmh,PR,172,0.43,H2O,0.09376016301338522,0.4092863826692827,-3.116490399079908e-10
lmh,PR,172,0.43,Light_nC4,0.0111329504481558,0.43382110629607773,1.80851795344994e-10
lmh,PR,172,0.43,Middle_nC10,0.06826239399233067,0.43463208370131257,1.339613142636864e-10
lmh,PR,172,0.43,Heavy_squalane,0.4949599396014374,0.4346580050269119,-9.978950640094103e-10
lmh,PR,173,0.4325,H2O,0.09430385109725226,0.4116597160978366,-3.134343895538905e-10
lmh,PR,173,0.4325,Light_nC4,0.01119783101025758,0.4363493271265915,1.809031882626932e-10
lmh,PR,173,0.4325,Middle_nC10,0.06866027186804105,0.43716540373398066,1.339600791405715e-10
lmh,PR,173,0.4325,Heavy_squalane,0.4978449011836563,0.4371914861141213,-9.984156939249695e-10
lmh,PR,174,0.435,H2O,0.094847523038263,0.4140329790588162,-3.119470237678001e-10
lmh,PR,174,0.435,Light_nC4,0.01126271333502527,0.4388776166434503,1.809245912809399e-10
lmh,PR,174,0.435,Middle_nC10,0.06905816120739877,0.4396987967566018,1.337756294628178e-10
lmh,PR,174,0.435,Heavy_squalane,0.5007299460073803,0.4397250403013609,-1.000102671346116e-09
lmh,PR,175,0.4375,H2O,0.09539117885564968,0.4164061716361749,-3.097774259330777e-10
lmh,PR,175,0.4375,Light_nC4,0.01132759742229419,0.4414059748402369,1.809661327040191e-10
lmh,PR,175,0.4375,Middle_nC10,0.06945606200703679,0.4422322627477377,1.337134153400754e-10
lmh,PR,175,0.4375,Heavy_squalane,0.5036150740464697,0.44225866756567567,-1.001005584014279e-09
lmh,PR,176,0.44,H2O,0.09593481859140712,0.4187792940132305,-3.202221821041462e-10
lmh,PR,176,0.44,Light_nC4,0.01139248327156428,0.44393440169746545,1.810270856827945e-10
lmh,PR,176,0.44,Middle_nC10,0.06985397426040504,0.4447658016656837,1.337732563611027e-10
lmh,PR,176,0.44,Heavy_squalane,0.5065002852511084,0.4447923678633187,-1.001130671688748e-09
lmh,PR,177,0.4425,H2O,0.09647844235322821,0.4211523466600892,-3.2088465218294e-10
lmh,PR,177,0.4425,Light_nC4,0.01145737088131834,0.44646289715601456,1.810446619010531e-10
lmh,PR,177,0.4425,Middle_nC10,0.07025189795232868,0.4472994134138201,1.335672683566713e-10
lmh,PR,177,0.4425,Heavy_squalane,0.5093855795079582,0.44732614109476004,-1.002944979197857e-09
lmh,PR,178,0.445,H2O,0.09702205043962606,0.4235253308798349,-3.086163546939247e-10
lmh,PR,178,0.445,Light_nC4,0.01152226024728585,0.4489914610494737,1.811140890040086e-10
lmh,PR,178,0.445,Middle_nC10,0.07064983304499663,0.449833097751401,1.336800947715489e-10
lmh,PR,178,0.445,Heavy_squalane,0.512270956537665,0.4498599870146798,-1.002726490126552e-09
lmh,PR,179,0.4475,H2O,0.09756564368792522,0.4258982503275971,-3.151789940147864e-10
lmh,PR,179,0.4475,Light_nC4,0.01158715135645737,0.4515200928708999,1.811296772291637e-10
lmh,PR,179,0.4475,Middle_nC10,0.07104777943199593,0.4523668540008866,1.334639482264421e-10
lmh,PR,179,0.4475,Heavy_squalane,0.5151564155592854,0.45239390493727843,-1.004598515409071e-09
lmh,PR,180,0.45,H2O,0.09810922449184026,0.4282711154525338,-3.130322667743712e-10
lmh,PR,180,0.45,Light_nC4,0.0116520441711781,0.45404879115298713,1.812030074599402e-10
lmh,PR,180,0.45,Middle_nC10,0.07144573681444076,0.4549006802592471,1.336016436370713e-10
lmh,PR,180,0.45,Heavy_squalane,0.5180419543858852,0.45492789294206026,-1.004215160197839e-09
lmh,PR,181,0.4525,H2O,0.09865279975352682,0.4306439563842677,-3.197818676525799e-10
lmh,PR,181,0.4525,Light_nC4,0.01171693858107817,0.4565775515949186,1.812603418055447e-10
lmh,PR,181,0.4525,Middle_nC10,0.07184370433003125,0.45743457103615076,1.336347282832051e-10
lmh,PR,181,0.4525,Heavy_squalane,0.5209275667172274,0.4574619454963584,-1.004494486922198e-09
lmh,PR,182,0.455,H2O,0.09919638943348766,0.4330168602553474,-3.178554086602503e-10
lmh,PR,182,0.455,Light_nC4,0.01178183426538613,0.4591063616970945,1.813149144713755e-10
lmh,PR,182,0.455,Middle_nC10,0.07224167948917956,0.45996851048019405,1.335838106797382e-10
lmh,PR,182,0.455,Heavy_squalane,0.5238132343752996,0.4599960466368231,-1.005321645012761e-09
lmh,PR,183,0.4575,H2O,0.09974005160605785,0.43539008057465944,-2.914711805246384e-10
lmh,PR,183,0.4575,Light_nC4,0.01184673028834836,0.4616351849957156,1.812218795166354e-10
lmh,PR,183,0.4575,Middle_nC10,0.0726396550514549,0.46250245249097915,1.319410830591394e-10
lmh,PR,183,0.4575,Heavy_squalane,0.526698904508756,0.4625301499510911,-1.016417691958415e-09
lmh,PR,184,0.46,H2O,0.1002839561721014,0.43776435900164434,-1.25010002349768e-11
lmh,PR,184,0.46,Light_nC4,0.01191162391020681,0.46416391472978674,1.796589023383977e-10
lmh,PR,184,0.46,Middle_nC10,0.07303760984539662,0.46503626226813477,1.154384920987184e-10
lmh,PR,184,0.46,Heavy_squalane,0.529584422597121,0.4650641197442177,-1.123302818630243e-09
lmh,PR,185,0.4625,H2O,0.1008285897203118,0.4401418196167198,1.521892389888535e-09
lmh,PR,185,0.4625,Light_nC4,0.01197650728463112,0.46669224514893803,1.712781496493454e-10
lmh,PR,185,0.4625,Middle_nC10,0.073435483269118,0.4675695539546354,2.740714599713812e-11
lmh,PR,185,0.4625,Heavy_squalane,0.5324693463604541,0.46759756762008986,-1.691599717831017e-09
lmh,PR,186,0.465,H2O,0.101375264523111,0.44252819081471123,5.449773188281881e-09
lmh,PR,186,0.465,Light_nC4,0.01204135923091911,0.46921935089822936,1.530797693466424e-10
lmh,PR,186,0.465,Middle_nC10,0.07383311179638197,0.47010128636594284,-1.764728224662448e-10
lmh,PR,186,0.465,Heavy_squalane,0.5353524823989095,0.4701294455730922,-3.008705462588353e-09
lmh,PR,187,0.4675,H2O,0.1019271066633468,0.44493711872313796,8.68327609815367e-09
lmh,PR,187,0.4675,Light_nC4,0.01210612922180303,0.4717432630660683,1.460173197631587e-10
lmh,PR,187,0.4675,Middle_nC10,0.07423010546909278,0.4726289766078925,-2.945082094862883e-10
lmh,PR,187,0.4675,Heavy_squalane,0.5382309848834101,0.47265725448705304,-3.775675225047716e-09
lmh,PR,188,0.47,H2O,0.1024902109107697,0.4473952085246726,9.10124930975087e-09
lmh,PR,188,0.47,Light_nC4,0.0121707187633226,0.4742601436079931,1.514627590015749e-10
lmh,PR,188,0.47,Middle_nC10,0.07462570414929597,0.47514778482176084,-2.696307899174855e-10
lmh,PR,188,0.47,Heavy_squalane,0.5410993065210165,0.4751761229065486,-3.619386219238874e-09
lmh,PR,189,0.4725,H2O,0.1030741851270195,0.44994440092002813,9.199785822033846e-09
lmh,PR,189,0.4725,Light_nC4,0.01223497265287049,0.47676394469624006,1.465360350422218e-10
lmh,PR,189,0.4725,Middle_nC10,0.07501870999320837,0.4776500842410521,-3.032121359547446e-10
lmh,PR,189,0.4725,Heavy_squalane,0.5439487057698547,0.47767837428879684,-3.834290061351857e-09
lmh,PR,190,0.475,H2O,0.10369180543441,0.45264046685411635,9.828313496385022e-09
lmh,PR,190,0.475,Light_nC4,0.01229868448906279,0.4792466234245619,1.278150606187634e-10
lmh,PR,190,0.475,Middle_nC10,0.07540753007813182,0.4801257326004429,-4.36085820232357e-10
lmh,PR,190,0.475,Heavy_squalane,0.5467675579499649,0.4801538002112646,-4.684353528289336e-09
lmh,PR,191,0.4775,H2O,0.1043575791484209,0.4555467343596977,1.121255044367331e-08
lmh,PR,191,0.4775,Light_nC4,0.0123616198877121,0.4816990464721963,9.570763799537918e-11
lmh,PR,191,0.4775,Middle_nC10,0.07579035558974202,0.48256321303548094,-6.703922833528608e-10
lmh,PR,191,0.4775,Heavy_squalane,0.549542662913728,0.4825908087260564,-6.184124813822829e-09
lmh,PR,192,0.48,H2O,0.1050853350398378,0.4587235694535292,1.306579877624614e-08
lmh,PR,192,0.48,Light_nC4,0.0124235554201864,0.48411250742687867,5.868040255097018e-11
lmh,PR,192,0.48,Middle_nC10,0.07616546232446367,0.4849515474050722,-9.466602779450994e-10
lmh,PR,192,0.48,Heavy_squalane,0.5522614380259608,0.4849783501649687,-7.953398517709487e-09
lmh,PR,193,0.4825,H2O,0.1058861317424561,0.46221924581686213,1.473747279767679e-08
lmh,PR,193,0.4825,Light_nC4,0.01248431240307333,0.4864800434770895,2.852611029335872e-11
lmh,PR,193,0.4825,Middle_nC10,0.07653147145488091,0.48728195660555856,-1.175042591006203e-09
lmh,PR,193,0.4825,Heavy_squalane,0.5549138211451732,0.4873075882768293,-9.416566692788242e-09
lmh,PR,194,0.485,H2O,0.1067674176574686,0.4660662775695838,1.584859921077708e-08
lmh,PR,194,0.485,Light_nC4,0.01254377047445045,0.48879696444275555,9.603534981139639e-12
lmh,PR,194,0.485,Middle_nC10,0.07688745428302833,0.4895485275432403,-1.319970133195625e-09
lmh,PR,194,0.485,Heavy_squalane,0.5574930350666077,0.48957257153695155,-1.034538030926599e-08
lmh,PR,195,0.4875,H2O,0.1077332209098451,0.4702822484769614,1.644770808439944e-08
lmh,PR,195,0.4875,Light_nC4,0.01260186452950944,0.4910607333647749,7.760285469782247e-14
lmh,PR,195,0.4875,Middle_nC10,0.0772329085689665,0.4917480624165371,-1.393771070778982e-09
lmh,PR,195,0.4875,Heavy_squalane,0.5599954147599479,0.4917700814328088,-1.081856592259321e-08
lmh,PR,196,0.49,H2O,0.1087847989252938,0.47487264751430197,1.667777604907883e-08
lmh,PR,196,0.49,Light_nC4,0.0126585742278904,0.4932705576340835,-3.55131722640234e-12
lmh,PR,196,0.49,Middle_nC10,0.07756767753937181,0.4938795630372471,-1.422171574949616e-09
lmh,PR,196,0.49,Heavy_squalane,0.5624198163069746,0.4938991134119693,-1.100079497270795e-08
lmh,PR,197,0.4925,H2O,0.1099213669176247,0.47983404889510367,1.670431593048249e-08
lmh,PR,197,0.4925,Light_nC4,0.01271391222544998,0.49542693041534236,-4.034592104851242e-12
lmh,PR,197,0.4925,Middle_nC10,0.0778918590572527,0.4959436525069169,-1.426046586372465e-09
lmh,PR,197,0.4925,Heavy_squalane,0.5647669540420455,0.49596029478004283,-1.102579593324107e-08
lmh,PR,198,0.495,H2O,0.1111407374971591,0.48515690412051243,1.664200466322541e-08
lmh,PR,198,0.495,Light_nC4,0.01276791384067277,0.49753122797480975,-3.182570526560902e-12
lmh,PR,198,0.495,Middle_nC10,0.0782057258687053,0.4979420674216013,-1.419187448115089e-09
lmh,PR,198,0.495,Heavy_squalane,0.5670388185328807,0.4979553735900029,-1.098192828053198e-08
lmh,PR,199,0.4975,H2O,0.1124398247010343,0.4908277421967019,1.653589165595548e-08
lmh,PR,199,0.4975,Light_nC4,0.01282062891185825,0.49958539237683935,-1.867053386894746e-12
lmh,PR,199,0.4975,Middle_nC10,0.07850966275875491,0.49987725773811437,-1.408537786407038e-09
lmh,PR,199,0.4975,Heavy_squalane,0.569238217960839,0.4998868158969974,-1.091372693154859e-08
lmh,PR,200,0.5,H2O,0.113815016055797,0.49683079378043843,1.643116986915771e-08
lmh,PR,200,0.5,Light_nC4,0.01287211578565594,0.5015916972332793,-5.633497140999921e-13
lmh,PR,200,0.5,Middle_nC10,0.07880412015829705,0.5017520913857395,-1.397813545467308e-09
lmh,PR,200,0.5,Heavy_squalane,0.5713684395579269,0.5017575084431479,-1.084501606722087e-08
lmh,PR,201,0.5025,H2O,0.1152624350806978,0.5031491370711149,1.633006285750582e-08
lmh,PR,201,0.5025,Light_nC4,0.01292243707605308,0.50355258244264,5.304576222719959e-13
lmh,PR,201,0.5025,Middle_nC10,0.07908958141471428,0.5035696458756473,-1.388609963126619e-09
lmh,PR,201,0.5025,Heavy_squalane,0.5734330107579002,0.5035705489080773,-1.078603025772784e-08
lmh,PR,202,0.505,H2O,0.116778118488343,0.5097654713355764,1.62308162465763e-08
lmh,PR,202,0.505,Light_nC4,0.01297165680140664,0.5054705426279391,1.412767472452892e-12
lmh,PR,202,0.505,Middle_nC10,0.07936654069805646,0.5053330676277904,-1.381089603791352e-09
lmh,PR,202,0.505,Heavy_squalane,0.5754355379629331,0.5053291043189507,-1.073783542944903e-08
lmh,PR,203,0.5075,H2O,0.1183581317430651,0.5166626213490891,1.616084999156442e-08
lmh,PR,203,0.5075,Light_nC4,0.01301983851715218,0.5073480543733934,2.086081307695054e-12
lmh,PR,203,0.5075,Middle_nC10,0.07963548859178524,0.5070454802260294,-1.375250344159973e-09
lmh,PR,203,0.5075,Heavy_squalane,0.5773796013901565,0.507036318708065,-1.070042251523425e-08
lmh,PR,204,0.51,H2O,0.1199986434487218,0.5238238621165459,1.610781685812412e-08
lmh,PR,204,0.51,Light_nC4,0.0130670441139099,0.5091875293898471,2.581880889640509e-12
lmh,PR,204,0.51,Middle_nC10,0.07989690281841764,0.5087099253675691,-1.370857954929861e-09
lmh,PR,204,0.51,Heavy_squalane,0.5792686873911576,0.5086952536779953,-1.067229299789207e-08
lmh,PR,205,0.5125,H2O,0.1216959739500827,0.5312331310295817,1.606687294319897e-08
lmh,PR,205,0.5125,Light_nC4,0.01311333303211403,0.5109912839109939,2.941208041007393e-12
lmh,PR,205,0.5125,Middle_nC10,0.0801512421798288,0.510329324280385,-1.367599311574708e-09
lmh,PR,205,0.5125,Heavy_squalane,0.5811061442311677,0.5103088495682909,-1.065143962485667e-08
lmh,PR,206,0.515,H2O,0.1234466288989593,0.5388751743910623,1.602877941486724e-08
lmh,PR,206,0.515,Light_nC4,0.0131587617195866,0.5127615175564867,3.236036438813983e-12
lmh,PR,206,0.515,Middle_nC10,0.08039894237247988,0.5119064510784468,-1.364999127617672e-09
lmh,PR,206,0.515,Heavy_squalane,0.5828951515509464,0.5118798986378776,-1.063483162804657e-08
lmh,PR,207,0.5175,H2O,0.1252473244454619,0.5467356573811731,1.600646337696077e-08
lmh,PR,207,0.5175,Light_nC4,0.01320338322416545,0.5145002974577481,3.446532989559437e-12
lmh,PR,207,0.5175,Middle_nC10,0.08064041284535614,0.5134439127559605,-1.363093873885113e-09
lmh,PR,207,0.5175,Heavy_squalane,0.5846386974381963,0.5134110249299068,-1.062268125677379e-08
lmh,PR,208,0.52,H2O,0.1270950069689639,0.5548012501879755,1.599757737391627e-08
lmh,PR,208,0.52,Light_nC4,0.01324724687497832,0.5162095458380799,3.615985982863279e-12
lmh,PR,208,0.52,Middle_nC10,0.0808760343415056,0.5149441335341501,-1.361590534765256e-09
lmh,PR,208,0.52,Heavy_squalane,0.5863395604876557,0.5149046685175016,-1.061311794819939e-08
lmh,PR,209,0.5225,H2O,0.1289868672548617,0.5630596898924825,1.598046417417009e-08
lmh,PR,209,0.5225,Light_nC4,0.01329039805298727,0.5178910310713967,3.721162267211753e-12
lmh,PR,209,0.5225,Middle_nC10,0.08110615712917758,0.5164093435987761,-1.360566145858222e-09
lmh,PR,209,0.5225,Heavy_squalane,0.588000296893821,0.5163630741689987,-1.060662001887127e-08
lmh,PR,210,0.525,H2O,0.1309203440524989,0.5714997959998807,1.59808117849991e-08
lmh,PR,210,0.525,Light_nC4,0.01333287813357808,0.5195463654450896,3.81756258549526e-12
lmh,PR,210,0.525,Middle_nC10,0.08133110055985285,0.5178415762860783,-1.359697271441362e-09
lmh,PR,210,0.525,Heavy_squalane,0.5896232372266479,0.5177882885164715,-1.060112981066809e-08
lmh,PR,211,0.5275,H2O,0.1328931133612378,0.5801114236705733,1.597705823197515e-08
lmh,PR,211,0.5275,Light_nC4,0.01337472465929751,0.5211770118911319,3.90285893880904e-12
lmh,PR,211,0.5275,Middle_nC10,0.0815511544026452,0.5192426765790165,-1.358969770048901e-09
lmh,PR,211,0.5275,Heavy_squalane,0.5912104961704496,0.5191821686081199,-1.059655499465165e-08
lmh,PR,212,0.53,H2O,0.1349030636824726,0.5888853556890759,1.597663468189126e-08
lmh,PR,212,0.53,Light_nC4,0.01341597173968587,0.5227842995664781,3.939678444586647e-12
lmh,PR,212,0.53,Middle_nC10,0.08176658193029884,0.5206143207560614,-1.358558460173853e-09
lmh,PR,212,0.53,Heavy_squalane,0.5927639950448854,0.5205464016854828,-1.059399191602803e-08
lmh,PR,213,0.5325,H2O,0.136948260089638,0.5978131456206851,1.597825027843669e-08
lmh,PR,213,0.5325,Light_nC4,0.01345665063201844,0.5243694464829937,3.976194373755959e-12
lmh,PR,213,0.5325,Middle_nC10,0.08197762440047822,0.5219580449239223,-1.35820257818331e-09
lmh,PR,213,0.5325,Heavy_squalane,0.5942854945078524,0.5218825339020725,-1.059179542326256e-08
lmh,PR,214,0.535,H2O,0.1390269035755998,0.6068869403527497,1.59658568588128e-08
lmh,PR,214,0.535,Light_nC4,0.01349679039794062,0.5259335850947585,4.007802770211732e-12
lmh,PR,214,0.535,Middle_nC10,0.0821845061229515,0.5232752772807069,-1.357913184674153e-09
lmh,PR,214,0.535,Heavy_squalane,0.5957766315338159,0.5231920027965632,-1.059002986387288e-08
lmh,PR,215,0.5375,H2O,0.1411372925401824,0.6160993119781688,1.597098098216065e-08
lmh,PR,215,0.5375,Light_nC4,0.01353641852587088,0.5274777865514348,4.017808655221167e-12
lmh,PR,215,0.5375,Middle_nC10,0.08238743926194819,0.5245673686929139,-1.357767426268808e-09
lmh,PR,215,0.5375,Heavy_squalane,0.5972389544592783,0.524476168068602,-1.058917667428654e-08
lmh,PR,216,0.54,H2O,0.1432777918440604,0.6254431227079483,1.595781606855695e-08
lmh,PR,216,0.54,Light_nC4,0.01357556143118144,0.5290030801889614,4.033513106849185e-12
lmh,PR,216,0.54,Middle_nC10,0.08258662769530795,0.5258356172669395,-1.357616893904456e-09
lmh,PR,216,0.54,Heavy_squalane,0.5986739511450349,0.5257363363100024,-1.058830086557278e-08
lmh,PR,217,0.5425,H2O,0.1454468123509678,0.6349114355678661,1.596844778628537e-08
lmh,PR,217,0.5425,Light_nC4,0.01361424478663965,0.5305104664059642,4.04865377334751e-12
lmh,PR,217,0.5425,Middle_nC10,0.08278226956432251,0.5270812845841241,-1.357490717057708e-09
lmh,PR,217,0.5425,Heavy_squalane,0.6000830675837762,0.5269737773453458,-1.058758007587883e-08
lmh,PR,218,0.545,H2O,0.1476428018046489,0.6444974745740987,1.597700538535918e-08
lmh,PR,218,0.545,Light_nC4,0.01365249366987711,0.5320009224102316,4.056630031890052e-12
lmh,PR,218,0.545,Middle_nC10,0.08297455841164335,0.5283056029458998,-1.357415665981243e-09
lmh,PR,218,0.545,Heavy_squalane,0.6014677162040905,0.5281897315242915,-1.058718736102866e-08
lmh,PR,219,0.5475,H2O,0.149864245814031,0.6541946290337443,1.598010757053459e-08
lmh,PR,219,0.5475,Light_nC4,0.01369033254744037,0.5334754015972124,4.059195687911021e-12
lmh,PR,219,0.5475,Middle_nC10,0.08316368305856049,0.5295097745924159,-1.357378279220889e-09
lmh,PR,219,0.5475,Heavy_squalane,0.6028292749751468,0.5293854089353377,-1.058703526689603e-08
lmh,PR,220,0.55,H2O,0.1521096768914175,0.6639964929987793,1.59843464020426e-08
lmh,PR,220,0.55,Light_nC4,0.01372778512871035,0.5349348278576498,4.09037907711518e-12
lmh,PR,220,0.55,Middle_nC10,0.08334982647841173,0.530694964529445,-1.357206111385345e-09
lmh,PR,220,0.55,Heavy_squalane,0.6041690791857797,0.5305619821864765,-1.058603222559055e-08
lmh,PR,221,0.5525,H2O,0.1543776889056821,0.6738969283578381,1.598421917048398e-08
lmh,PR,221,0.5525,Light_nC4,0.01376487413197673,0.5363800864621292,4.082890275869389e-12
lmh,PR,221,0.5525,Middle_nC10,0.08353316399286749,0.5318622890439864,-1.357231826926153e-09
lmh,PR,221,0.5525,Heavy_squalane,0.6054884082824965,0.5317205748467526,-1.058627937855608e-08
lmh,PR,222,0.555,H2O,0.1566669541650137,0.6838901394066342,1.597437576163565e-08
lmh,PR,222,0.555,Light_nC4,0.01380162100871973,0.5378120133170821,4.100239245352633e-12
lmh,PR,222,0.555,Middle_nC10,0.08371386114493465,0.5330128021615115,-1.357138554314297e-09
lmh,PR,222,0.555,Heavy_squalane,0.6067884703483034,0.5328622478160636,-1.058577386055754e-08
lmh,PR,223,0.5575,H2O,0.1589762404173455,0.6939707470590533,1.587919217189115e-08
lmh,PR,223,0.5575,Light_nC4,0.01383804566828117,0.5392313842359582,4.102740716604991e-12
lmh,PR,223,0.5575,Middle_nC10,0.0838920715763769,0.5341474821313315,-1.357120346656693e-09
lmh,PR,223,0.5575,Heavy_squalane,0.6080703866140961,0.5339879857235591,-1.058574256426487e-08
lmh,PR,224,0.56,H2O,0.1613044256059074,0.7041338532588011,1.578135170566799e-08
lmh,PR,224,0.56,Light_nC4,0.01387416623961932,0.5406389056554538,4.120650001770976e-12
lmh,PR,224,0.56,Middle_nC10,0.08406793519017167,0.535267219726814,-1.357028447945829e-09
lmh,PR,224,0.56,Heavy_squalane,0.609335178049951,0.5350986851525401,-1.058524484596544e-08
lmh,PR,225,0.5625,H2O,0.1636505087326773,0.7143750884010652,1.569144013970688e-08
lmh,PR,225,0.5625,Light_nC4,0.01390999889536751,0.542035207779549,4.1302378184227e-12
lmh,PR,225,0.5625,Middle_nC10,0.08424157679447421,0.5363728096113958,-1.35697855729866e-09
lmh,PR,225,0.5625,Heavy_squalane,0.6105837554703557,0.5361951459511893,-1.058501182995454e-08
lmh,PR,226,0.565,H2O,0.1660136158907448,0.7246906376652794,1.55895529736936e-08
lmh,PR,226,0.565,Light_nC4,0.01394555775436606,0.5434208407814396,4.121928492972771e-12
lmh,PR,226,0.565,Middle_nC10,0.0844131053513957,0.5374649455554918,-1.357015860792288e-09
lmh,PR,226,0.565,Heavy_squalane,0.6118169140529046,0.5372780664190643,-1.058532849773839e-08
lmh,PR,227,0.5675,H2O,0.1683930010242463,0.7350772443324295,1.550089286499723e-08
lmh,PR,227,0.5675,Light_nC4,0.01398085486933832,0.5447962743233056,4.127505628948036e-12
lmh,PR,227,0.5675,Middle_nC10,0.08458261388265252,0.5385442198357577,-1.356986120693016e-09
lmh,PR,227,0.5675,Heavy_squalane,0.6130353326504143,0.5383480427030191,-1.05852193994471e-08
lmh,PR,228,0.57,H2O,0.1707880414308198,0.7455321901521513,1.540307618143794e-08
lmh,PR,228,0.57,Light_nC4,0.01401590029930416,0.54616190037807,4.127030314715618e-12
lmh,PR,228,0.57,Middle_nC10,0.08475018002913767,0.5396111267979252,-1.356985426803625e-09
lmh,PR,228,0.57,Heavy_squalane,0.6142395778749425,0.5394055723836597,-1.058529330159616e-08
lmh,PR,229,0.5725,H2O,0.173198228446613,0.7560532546804803,1.531915361076652e-08
lmh,PR,229,0.5725,Light_nC4,0.01405070226024526,0.5475180391004193,4.132763575803722e-12
lmh,PR,229,0.5725,Middle_nC10,0.08491586721347492,0.5406660702588767,-1.356954465459026e-09
lmh,PR,229,0.5725,Heavy_squalane,0.6154301125817933,0.540451061925726,-1.058517445368098e-08
lmh,PR,230,0.575,H2O,0.175623154100309,0.7666386570213604,1.52291133910032e-08
lmh,PR,230,0.575,Light_nC4,0.01408526734067858,0.5488649472271216,4.146112272951363e-12
lmh,PR,230,0.575,Middle_nC10,0.0850797263034803,0.5417093740980365,-1.356887838199761e-09
lmh,PR,230,0.575,Heavy_squalane,0.616607308008767,0.5414848373383931,-1.058482921949914e-08
lmh,PR,231,0.5775,H2O,0.1780624948755487,0.7772869849455878,1.514124548113851e-08
lmh,PR,231,0.5775,Light_nC4,0.01411960076404897,0.55020282830176,4.142854462263479e-12
lmh,PR,231,0.5775,Middle_nC10,0.08524179763652695,0.5427412951466629,-1.356899925752941e-09
lmh,PR,231,0.5775,Heavy_squalane,0.6177714585489009,0.5425071571482207,-1.058498102114306e-08
lmh,PR,232,0.58,H2O,0.1805159940219732,0.7879971176741208,1.505460507213148e-08
