system,eos,pvi,mu_o_min_mPa_s,mu_o_avg_mPa_s,mu_o_max_mPa_s,mu_w_min_mPa_s,mu_w_avg_mPa_s,mu_w_max_mPa_s
binary,PR,0.755,0.9361434742547264,0.9361725019800371,0.9361963999506339,0.06617244629604228,0.06617301123653177,0.06617328446924696
binary,PR,0.7575,0.9361436986804016,0.9361726648604067,0.936196524044746,0.06617244985033101,0.06617301354894667,0.06617328643444098
binary,PR,0.76,0.936143922316178,0.9361728273689169,0.9361966480276219,0.06617245339210867,0.06617301585850444,0.06617328839787286
binary,PR,0.7625,0.9361441451674296,0.936172989508833,0.9361967718993417,0.06617245692146091,0.06617301816519702,0.06617329035954332
binary,PR,0.765,0.9361443672399339,0.9361731512834026,0.9361968956600172,0.06617246043847927,0.0661730204690159,0.066173292319456
binary,PR,0.7675,0.9361445885397949,0.9361733126958612,0.9361970193097324,0.06617246394325986,0.06617302276995327,0.06617329427761022
binary,PR,0.77,0.9361448090733441,0.936173473749403,0.9361971428486242,0.0661724674359039,0.066173025068001,0.06617329623400987
binary,PR,0.7725,0.9361450288471967,0.936173634447197,0.9361972662767799,0.06617247091651511,0.06617302736315152,0.06617329818865526
binary,PR,0.775,0.9361452478680674,0.9361737947923822,0.9361973895943312,0.06617247438520092,0.06617302965539806,0.06617330014154912
binary,PR,0.7775,0.936145466142822,0.9361739547880498,0.9361975128013605,0.06617247784206812,0.06617303194473384,0.0661733020926933
binary,PR,0.78,0.9361456836784415,0.9361741144372453,0.9361976358980177,0.06617248128722956,0.0661730342311531,0.0661733040420873
binary,PR,0.7825,0.936145900481908,0.9361742737429866,0.9361977588843978,0.06617248472079433,0.0661730365146497,0.06617330598973611
binary,PR,0.785,0.9361461165602928,0.9361744327082275,0.9361978817606231,0.0661724881428759,0.06617303879521845,0.06617330793563941
binary,PR,0.7875,0.9361463319206413,0.9361745913358904,0.9361980045267985,0.06617249155358394,0.06617304107285586,0.06617330987980047
binary,PR,0.79,0.9361465465699944,0.9361747496288348,0.9361981271830905,0.06617249495303233,0.06617304334755708,0.06617331182222032
binary,PR,0.7925,0.9361467605154012,0.9361749075898879,0.9361982497295792,0.06617249834133003,0.06617304561931926,0.06617331376290177
binary,PR,0.795,0.9361469737638145,0.9361750652218221,0.9361983721664,0.06617250171858856,0.0661730478881395,0.06617331570184523
binary,PR,0.7975,0.9361471863221712,0.9361752225273637,0.9361984944936622,0.06617250508491884,0.0661730501540152,0.06617331763905492
binary,PR,0.8,0.9361473981973444,0.9361753795091886,0.9361986167115209,0.06617250844042792,0.06617305241694471,0.06617331957453014
binary,PR,0.8025,0.9361476093961361,0.9361755361699375,0.9361987388200788,0.06617251178522382,0.06617305467692683,0.06617332150827569
binary,PR,0.805,0.9361478199252369,0.9361756925121889,0.9361988608194791,0.06617251511941341,0.06617305693396111,0.0661733234402911
binary,PR,0.8075,0.9361480297913094,0.9361758485384906,0.936198982709839,0.06617251844310143,0.06617305918804692,0.06617332537057957
binary,PR,0.81,0.936148239000903,0.9361760042513284,0.9361991044912809,0.06617252175639161,0.06617306143918432,0.06617332729914355
binary,PR,0.8125,0.9361484475604601,0.9361761596531688,0.936199226163945,0.06617252505938748,0.0661730636873742,0.06617332922598426
binary,PR,0.815,0.9361486554763877,0.9361763147464126,0.9361993477279634,0.06617252835218716,0.06617306593261772,0.06617333115110438
binary,PR,0.8175,0.9361488627549079,0.9361764695334367,0.9361994691834583,0.06617253163489306,0.06617306817491625,0.06617333307450553
binary,PR,0.82,0.9361490694022473,0.9361766240165664,0.9361995905305666,0.06617253490760189,0.06617307041427155,0.06617333499619053
binary,PR,0.8225,0.9361492754244851,0.9361767781980931,0.9361997117694294,0.06617253817040993,0.06617307265068625,0.06617333691615995
binary,PR,0.825,0.9361494808275782,0.9361769320802662,0.9361998329001744,0.0661725414234115,0.06617307488416263,0.06617333883441717
binary,PR,0.8275,0.9361496856174684,0.9361770856653014,0.9361999539229323,0.06617254466670133,0.0661730771147036,0.06617334075096487
binary,PR,0.83,0.9361498897999272,0.9361772389553714,0.9362000748378603,0.06617254790036958,0.06617307934231284,0.06617334266580366
binary,PR,0.8325,0.9361500933806858,0.9361773919526171,0.9362001956450674,0.06617255112450864,0.06617308156699382,0.06617334457893645
binary,PR,0.835,0.9361502963653351,0.9361775446591464,0.9362003163447267,0.06617255433920585,0.06617308378874982,0.06617334649036662
binary,PR,0.8375,0.9361504987593987,0.9361776970770271,0.9362004369369431,0.06617255754454919,0.066173086007586,0.06617334840009459
binary,PR,0.84,0.9361507005683174,0.9361778492083037,0.9362005574218909,0.06617256074062525,0.06617308822350643,0.06617335030812292
binary,PR,0.8425,0.9361509017974309,0.9361780010549816,0.9362006777996985,0.06617256392751786,0.0661730904365154,0.06617335221445556
binary,PR,0.845,0.936151102451998,0.9361781526190323,0.9362007980705105,0.06617256710531066,0.06617309264661858,0.0661733541190929
binary,PR,0.8475,0.936151302537195,0.9361783039024032,0.9362009182344786,0.06617257027408516,0.06617309485382064,0.0661733560220374
binary,PR,0.85,0.9361515020580929,0.9361784549070122,0.93620103829174,0.06617257343392235,0.06617309705812686,0.066173357923292
binary,PR,0.8525,0.9361517010196966,0.9361786056347408,0.9362011582424437,0.06617257658490092,0.06617309925954316,0.06617335982285989
binary,PR,0.855,0.9361518994269391,0.9361787560874502,0.9362012780867432,0.06617257972709974,0.06617310145807528,0.06617336172074184
binary,PR,0.8575,0.9361520972846686,0.9361789062669783,0.9362013978247973,0.06617258286059492,0.06617310365372914,0.0661733636169405
binary,PR,0.86,0.9361522945976213,0.9361790561751133,0.9362015174567502,0.06617258598546201,0.0661731058465107,0.06617336551145969
binary,PR,0.8625,0.9361524913705004,0.9361792058136507,0.9362016369827496,0.06617258910177529,0.06617310803642638,0.06617336740429995
binary,PR,0.865,0.9361526876079408,0.9361793551843346,0.9362017564029517,0.06617259220960785,0.0661731102234823,0.06617336929546448
binary,PR,0.8675,0.9361528833144677,0.936179504288896,0.9362018757175032,0.06617259530903158,0.06617311240768559,0.06617337118495578
binary,PR,0.87,0.9361530784945308,0.9361796531290403,0.9362019949265867,0.06617259840011641,0.06617311458904288,0.06617337307277668
binary,PR,0.8725,0.936153273152574,0.9361798017064484,0.9362021140303332,0.0661726014829337,0.06617311676756044,0.06617337495893
binary,PR,0.875,0.9361534672929007,0.9361799500227792,0.9362022330289155,0.06617260455755197,0.0661731189432457,0.0661733768434167
binary,PR,0.8775,0.9361536609197794,0.9361800980796715,0.9362023519224906,0.06617260762403662,0.06617312111610552,0.06617337872624046
binary,PR,0.88,0.9361538540374206,0.9361802458787345,0.9362024707112212,0.06617261068245682,0.06617312328614726,0.06617338060740309
